       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:39               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255S LINE2 .ICL001. 1   *****
 
   200     80.000        0.034       500.248       -50.682        0.011        0.939        0.880        0.013       -6.378
   201     80.000        0.034       395.446      -122.726        0.011        0.940        0.882        0.014       -6.378
   202     80.000        0.033       434.715      -292.073        0.011        0.980        0.919        0.012       -6.378
   203     80.000        0.030      -536.997       242.866        0.011        1.069        1.002        0.012       -6.378
   204     81.000        0.045      -389.410      -605.481        0.011        0.726        0.681        0.014       -6.756
   205     81.000        0.037       583.622        84.536        0.011        0.887        0.832        0.015       -6.756
   206     81.000        0.036       550.334        14.471        0.011        0.904        0.848        0.014       -6.756
   207     81.000        0.030       227.973        32.768        0.011        1.071        1.004        0.014       -6.756
   208     83.000        0.042      -613.217      -407.439        0.013        0.921        0.864        0.012       -7.511
   209     86.000        0.036      -496.405      -610.600        0.013        1.106        1.037        0.016       -8.644
   210     87.000        0.054      -202.596      -103.037        0.010        0.563        0.528        0.014       -9.022
   211     87.000        0.040       -20.676       -62.018        0.010        0.775        0.727        0.016       -9.022
   212     87.000        0.038      -520.139        -3.030        0.010        0.801        0.751        0.010       -9.022
   213     87.000        0.036       593.335      -229.892        0.010        0.858        0.805        0.013       -9.022
   214     87.000        0.035       406.270      -613.522        0.010        0.872        0.818        0.012       -9.022
   215     87.000        0.034       613.510       219.080        0.010        0.896        0.840        0.012       -9.022
   216     87.000        0.031       496.370      -319.032        0.010        0.978        0.917        0.014       -9.022
   217     87.000        0.027       510.635      -349.986        0.010        1.135        1.064        0.012       -9.022
   218     88.000        0.025      -357.561      -604.886        0.013        1.498        1.405        0.015       -9.400
       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:39               Page    5
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   219     89.000        0.036      -493.600      -482.671        0.012        0.948        0.889        0.012       -9.777
   220     90.000        0.061      -612.457      -252.060        0.014        0.701        0.658        0.012      -10.155
   221     91.000        0.071       613.130      -594.659        0.012        0.501        0.470        0.018      -10.533
   222     91.000        0.057      -613.261         8.285        0.012        0.621        0.582        0.012      -10.533
   223     92.000        0.037      -131.570      -589.635        0.011        0.870        0.816        0.015      -10.910
   224     92.000        0.036       103.132      -321.050        0.011        0.877        0.823        0.013      -10.910
   225     93.000        0.054      -590.137      -612.216        0.011        0.630        0.590        0.012      -11.288
   226     93.000        0.037       611.785      -195.141        0.011        0.918        0.861        0.011      -11.288
   227     93.000        0.031      -533.739      -315.456        0.011        1.099        1.031        0.015      -11.288
   228     93.000        0.026       370.977       -76.349        0.011        1.333        1.250        0.016      -11.288
