       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:39               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255U LINE2 .ICL001. 1   *****
 
   197    705.000        0.124      -118.539       296.259        0.008        0.199        0.167        0.016     -447.332
   198    705.000        0.072      -132.747       302.636        0.008        0.342        0.287        0.018     -447.332
   199    705.000        0.043      -439.737      -612.479        0.008        0.573        0.481        0.008     -447.332
   200    705.000        0.021      -444.821      -603.220        0.008        1.177        0.988        0.009     -447.332
   201    705.000        0.020       -23.751      -612.844        0.008        1.230        1.033        0.010     -447.332
   202    705.000        0.017      -209.282      -613.131        0.008        1.477        1.240        0.006     -447.332
   203    706.000        0.261      -123.560       303.536        0.008        0.100        0.084        0.015     -447.969
   204    706.000        0.215      -122.519       297.321        0.008        0.111        0.093        0.018     -447.969
   205    706.000        0.209      -129.110       299.320        0.008        0.114        0.096        0.017     -447.969
   206    708.000        0.024      -133.733      -614.008        0.008        1.019        0.856        0.004     -449.243
   207    708.000        0.019      -141.607      -607.864        0.008        1.289        1.083        0.004     -449.243
   208    709.000        0.353      -123.388       299.044        0.008        0.075        0.063        0.016     -449.879
   209    709.000        0.134      -127.773       295.992        0.008        0.180        0.151        0.018     -449.879
   210    709.000        0.045      -132.532       301.639        0.008        0.533        0.448        0.009     -449.879
   211    709.000        0.043       384.774       603.189        0.008        0.561        0.471        0.011     -449.879
   212    710.000        0.293      -123.458       298.433        0.008        0.087        0.073        0.014     -450.516
   213    710.000        0.117      -127.692       295.711        0.008        0.202        0.169        0.017     -450.516
   214    710.000        0.050      -133.259       301.285        0.008        0.471        0.396        0.010     -450.516
   215    710.000        0.025      -294.937      -604.031        0.008        0.931        0.782        0.010     -450.516
   216    710.000        0.021      -302.229      -611.766        0.008        1.130        0.949        0.008     -450.516
   217    711.000        0.230      -123.288       298.217        0.007        0.111        0.093        0.014     -451.153
   218    711.000        0.080      -128.061       294.915        0.008        0.293        0.246        0.014     -451.153
       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:39               Page    5
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   219    712.000        0.162      -123.567       298.195        0.007        0.156        0.131        0.011     -451.790
   220    712.000        0.062      -127.754       293.399        0.008        0.375        0.315        0.015     -451.790
   221    712.000        0.030       564.995      -611.726        0.008        0.780        0.655        0.008     -451.790
   222    712.000        0.026       -89.157      -604.592        0.008        0.877        0.736        0.008     -451.790
   223    712.000        0.026       529.637      -612.904        0.008        0.908        0.763        0.007     -451.790
   224    712.000        0.024       -90.440      -612.766        0.008        0.984        0.826        0.007     -451.790
   225    712.000        0.023       -81.470      -612.529        0.008        1.018        0.855        0.006     -451.790
   226    712.000        0.018       425.225      -612.566        0.008        1.257        1.055        0.009     -451.790
   227    712.000        0.014       571.541      -608.338        0.008        1.669        1.402        0.006     -451.790
   228    714.000        0.021       514.812      -612.668        0.007        1.060        0.890        0.007     -453.063
   229    714.000        0.014       522.742      -607.012        0.007        1.548        1.300        0.008     -453.063
   230    715.000        0.043       612.775       433.928        0.007        0.535        0.449        0.007     -453.700
   231    717.000        0.019        12.003      -607.936        0.007        1.151        0.966        0.008     -454.974
   232    717.000        0.018         3.024      -611.709        0.007        1.198        1.006        0.007     -454.974
   233    717.000        0.016       108.420      -606.044        0.007        1.394        1.171        0.009     -454.974
   234    718.000        0.032       470.057      -613.703        0.007        0.681        0.572        0.006     -455.611
   235    718.000        0.023       464.031      -605.562        0.007        0.977        0.821        0.009     -455.611
   236    720.000        0.307      -141.024       248.310        0.007        0.080        0.067        0.017     -456.884
   237    720.000        0.177      -141.998       253.869        0.007        0.127        0.107        0.017     -456.884
   238    723.000        0.082      -488.355       219.350        0.008        0.284        0.238        0.006     -458.795
   239    725.000        0.224      -139.540       245.363        0.007        0.112        0.094        0.011     -460.068
   240    725.000        0.213      -488.802       218.906        0.007        0.108        0.091        0.011     -460.068
   241    725.000        0.062      -143.101       251.666        0.007        0.373        0.313        0.013     -460.068
   242    725.000        0.026       359.950      -606.035        0.007        0.904        0.759        0.008     -460.068
   243    725.000        0.022       508.018      -608.893        0.007        1.062        0.892        0.008     -460.068
   244    725.000        0.020      -359.741      -610.448        0.007        1.158        0.972        0.007     -460.068
   245    725.000        0.018      -350.927      -608.345        0.007        1.302        1.093        0.006     -460.068
   246    725.000        0.016       368.101      -606.104        0.007        1.486        1.248        0.008     -460.068
   247    725.000        0.015       519.830      -609.521        0.007        1.530        1.285        0.008     -460.068
   248    726.000        0.329      -488.898       219.095        0.008        0.071        0.060        0.017     -460.705
   249    726.000        0.058      -493.816       213.900        0.008        0.400        0.336        0.008     -460.705
   250    726.000        0.055      -274.238       456.503        0.008        0.425        0.357        0.009     -460.705
   251    726.000        0.051      -612.960        74.706        0.008        0.462        0.388        0.008     -460.705
   252    726.000        0.024       317.851      -612.652        0.008        0.956        0.802        0.008     -460.705
   253    726.000        0.017       326.569      -607.788        0.008        1.409        1.183        0.009     -460.705
   254    727.000        0.454      -488.488       219.252        0.008        0.052        0.044        0.020     -461.342
   255    727.000        0.058      -485.764       210.717        0.008        0.411        0.345        0.009     -461.342
   256    727.000        0.043       -14.093       262.519        0.008        0.550        0.462        0.009     -461.342
   257    727.000        0.036        17.940      -613.124        0.008        0.659        0.553        0.008     -461.342
   258    727.000        0.021       276.592      -606.079        0.008        1.118        0.939        0.008     -461.342
   259    727.000        0.021       283.701      -612.921        0.008        1.149        0.965        0.005     -461.342
   260    727.000        0.020       268.656      -611.980        0.008        1.191        1.000        0.006     -461.342
   261    727.000        0.019       290.817      -607.059        0.008        1.259        1.057        0.007     -461.342
   262    728.000        0.570      -488.383       219.038        0.008        0.041        0.034        0.023     -461.979
   263    728.000        0.063      -494.144       214.703        0.008        0.370        0.311        0.014     -461.979
   264    728.000        0.050      -486.621       210.746        0.008        0.472        0.396        0.011     -461.979
   265    728.000        0.040       553.966        89.386        0.008        0.582        0.489        0.009     -461.979
   266    728.000        0.017       513.645      -610.569        0.008        1.414        1.187        0.007     -461.979
   267    729.000        0.596      -487.914       219.166        0.008        0.042        0.035        0.028     -462.615
