       magilla    MFPRT(31DEC13)     745               12-AUG-2015   13:10:40               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255T LINE2 .ICL001. 1   *****
 
    91   1326.000       20.744      -510.508       217.159        0.721        0.148        0.106        0.859     -476.936
    92   1327.000       93.083      -489.637       214.174        0.835        0.037        0.022        2.141     -477.313
    93   1327.000       11.329      -500.311       216.604        0.823        0.252        0.263        2.226     -477.313
    94   1328.000      119.815      -489.089       214.221        1.314        0.039        0.027        2.724     -477.691
    95   1328.000       12.846      -498.531       217.215        1.336        0.271        0.301        2.506     -477.691
    96   1328.000       10.929      -585.162       319.512        1.256        0.608        0.405        2.449     -477.691
    97   1328.000       10.421      -398.853       111.179        1.249        0.562        0.489        1.856     -477.691
    98   1328.000        9.883      -606.052       150.378        1.236        0.827        0.403        1.431     -477.691
    99   1328.000        9.785      -595.838       144.813        1.336        0.505        0.287        1.270     -477.691
   100   1329.000      136.374      -488.803       214.059        1.543        0.037        0.028        2.724     -478.069
   101   1329.000       15.451      -397.416       108.656        1.426        0.486        0.521        1.809     -478.069
   102   1329.000       10.449      -585.287       318.303        1.473        0.754        0.557        1.392     -478.069
   103   1329.000        9.880      -410.930       110.675        1.470        0.580        0.569        1.831     -478.069
   104   1330.000      142.495      -488.642       213.940        1.875        0.042        0.033        3.152     -478.446
   105   1330.000       20.237      -395.332       106.907        1.742        0.429        0.441        2.010     -478.446
   106   1330.000       12.167      -314.635       179.446        1.834        0.614        0.372        1.176     -478.446
   107   1330.000       10.622      -298.566       264.738        1.810        0.887        0.382        1.900     -478.446
   108   1330.000       10.139      -409.869       109.842        1.752        0.828        0.781        1.855     -478.446
       magilla    MFPRT(31DEC13)     745               12-AUG-2015   13:10:40               Page    3
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   109   1330.000        9.383      -452.256       171.837        1.735        1.097        0.799        2.150     -478.446
   110   1330.000        8.767      -600.125       176.971        1.791        1.060        0.681        2.829     -478.446
   111   1330.000        8.630      -449.393      -122.167        1.743        1.218        0.724        1.606     -478.446
   112   1330.000        7.779      -559.784       134.809        1.728        1.252        1.119        2.515     -478.446
   113   1331.000      128.594      -488.479       213.985        1.749        0.044        0.034        2.685     -478.824
   114   1331.000       18.460      -396.134       109.021        1.661        0.353        0.398        2.015     -478.824
   115   1331.000       14.613      -600.945       178.065        1.661        0.572        0.366        2.071     -478.824
   116   1331.000       13.778      -313.928       178.846        1.758        0.386        0.283        1.172     -478.824
   117   1331.000       10.694       611.970       209.809        1.758        0.665        0.307        1.502     -478.824
   118   1331.000       10.562      -529.657       313.578        1.668        0.715        0.528        1.970     -478.824
   119   1331.000       10.512      -608.794       149.235        1.652        1.032        0.423        1.889     -478.824
   120   1331.000        9.208      -549.812       284.670        1.666        0.886        0.569        2.020     -478.824
   121   1331.000        8.115      -561.980       140.509        1.613        1.454        0.788        1.944     -478.824
   122   1332.000      109.650      -488.447       213.837        1.551        0.046        0.036        3.199     -479.202
   123   1332.000       15.103      -395.469       108.169        1.468        0.419        0.466        1.713     -479.202
   124   1332.000       14.416      -313.791       178.716        1.561        0.343        0.251        1.271     -479.202
   125   1332.000       11.832      -558.123       137.444        1.510        0.382        0.457        1.626     -479.202
   126   1332.000       11.298      -598.230       177.137        1.483        0.669        0.461        1.693     -479.202
   127   1332.000       11.257       611.832       209.768        1.561        0.417        0.245        1.166     -479.202
   128   1332.000       10.239      -564.365       141.367        1.561        0.398        0.330        2.014     -479.202
   129   1332.000       10.062      -607.172       149.593        1.454        1.154        0.407        1.785     -479.202
   130   1332.000        8.952      -549.670       284.733        1.482        0.815        0.522        2.053     -479.202
   131   1332.000        5.617      -603.666       177.781        1.493        1.311        1.612        2.487     -479.202
   132   1333.000       85.198      -488.299       213.650        1.218        0.046        0.036        2.888     -479.579
   133   1333.000       12.405      -313.526       178.913        1.214        0.329        0.246        0.805     -479.579
   134   1333.000       10.954      -394.960       108.198        1.157        0.470        0.480        1.487     -479.579
   135   1333.000       10.091      -460.038       198.521        1.178        0.443        0.360        1.911     -479.579
   136   1333.000       10.070      -557.842       137.020        1.190        0.378        0.392        1.420     -479.579
   137   1333.000        9.783      -599.936       178.072        1.191        0.503        0.346        1.618     -479.579
   138   1334.000       67.839      -488.299       213.448        0.926        0.044        0.033        2.023     -479.957
   139   1335.000       53.219      -488.389       213.279        0.618        0.037        0.029        1.679     -480.335
   140   1336.000       40.414      -488.433       213.175        0.392        0.031        0.024        0.777     -480.712
   141   1337.000       29.645      -488.378       213.073        0.272        0.029        0.022        0.384     -481.090
   142   1337.000       10.202       -71.462        30.921        0.272        0.075        0.056        0.263     -481.090
   143   1338.000       20.136      -488.332       212.964        0.198        0.031        0.024        0.281     -481.468
   144   1338.000       10.803       -71.377        30.953        0.198        0.051        0.039        0.264     -481.468
   145   1339.000       12.841      -488.290       212.892        0.261        0.064        0.048        0.181     -481.845
   146   1339.000       10.299       -71.386        30.939        0.261        0.073        0.056        0.323     -481.845
   147   1341.000       20.673        -0.065        -0.153        0.230        0.033        0.027        0.295     -482.601
   148   1342.000       49.718        -0.013        -0.106        0.180        0.010        0.009        0.222     -482.978
   149   1342.000       13.014      -524.218       213.982        0.180        0.040        0.032        0.190     -482.978
   150   1343.000      110.792        -0.007        -0.099        0.285        0.007        0.006        0.363     -483.356
   151   1343.000       15.039      -524.057       213.872        0.285        0.055        0.043        0.254     -483.356
   152   1344.000      209.831        -0.002        -0.083        0.558        0.008        0.006        0.703     -483.733
   153   1344.000       15.356      -523.836       213.770        0.558        0.102        0.079        0.372     -483.733
   154   1345.000      330.107        -0.006        -0.066        0.779        0.007        0.006        0.972     -484.111
   155   1345.000       12.766      -523.627       213.776        0.779        0.178        0.137        0.793     -484.111
   156   1346.000      428.393        -0.008        -0.031        1.028        0.007        0.006        1.421     -484.489
   157   1347.000      461.440        -0.015        -0.007        1.066        0.007        0.005        1.234     -484.866
   158   1347.000       10.550        72.633        18.394        1.066        0.276        0.224        0.679     -484.866
   159   1348.000      408.142        -0.015         0.015        1.074        0.008        0.006        1.218     -485.244
   160   1349.000      288.101        -0.023         0.039        0.722        0.007        0.006        0.810     -485.622
   161   1350.000      160.391        -0.024         0.067        0.499        0.009        0.007        0.632     -485.999
   162   1351.000       72.144        -0.007         0.105        0.399        0.016        0.013        0.406     -486.377
   163   1352.000       27.458         0.022         0.139        0.440        0.048        0.038        0.364     -486.755
       magilla    MFPRT(31DEC13)     745               12-AUG-2015   13:10:40               Page    4
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   164   1357.000       11.925      -576.935       125.404        1.305        0.608        0.387        0.860     -488.643
   165   1358.000       16.593      -575.629       125.407        1.666        0.518        0.360        1.160     -489.021
   166   1359.000       21.156      -574.248       125.076        1.638        0.421        0.277        0.863     -489.398
   167   1359.000       10.889      -468.954       267.849        1.704        0.789        0.325        1.287     -489.398
   168   1359.000       10.838      -609.350       480.886        1.594        1.587        0.536        3.426     -489.398
   169   1359.000       10.629      -209.713       290.840        1.725        0.663        0.365        1.440     -489.398
   170   1360.000       25.524      -573.380       125.061        1.752        0.356        0.243        0.978     -489.776
   171   1360.000       16.645      -613.532       452.472        1.710        0.942        0.358        3.289     -489.776
   172   1360.000       11.174      -606.681       480.851        1.711        1.366        0.534        3.777     -489.776
   173   1360.000       10.315      -468.084       267.658        1.818        0.941        0.343        1.530     -489.776
   174   1360.000        9.940      -208.372       290.571        1.834        0.757        0.425        1.485     -489.776
   175   1361.000       29.618      -571.987       125.002        1.772        0.281        0.206        1.075     -490.154
   176   1361.000       15.487      -612.349       452.358        1.727        0.898        0.386        2.861     -490.154
   177   1361.000       11.211      -466.613       267.672        1.820        0.857        0.335        1.776     -490.154
   178   1361.000       10.073      -207.074       290.464        1.848        0.719        0.431        1.637     -490.154
   179   1362.000       27.370      -570.121       124.863        1.801        0.323        0.233        1.059     -490.531
   180   1362.000       22.759        42.503       -96.298        1.920        0.266        0.212        2.047     -490.531
   181   1362.000       13.190      -612.420       452.628        1.764        1.071        0.449        2.407     -490.531
   182   1363.000       47.837        42.641       -96.739        1.534        0.103        0.086        1.544     -490.909
   183   1363.000       26.936      -569.452       125.379        1.451        0.243        0.199        1.054     -490.909
   184   1363.000       14.528        48.522      -103.306        1.547        0.328        0.222        1.492     -490.909
   185   1364.000       77.704        42.617       -96.891        1.429        0.058        0.049        1.977     -491.287
   186   1364.000       24.657      -568.947       125.782        1.351        0.233        0.208        1.131     -491.287
   187   1364.000       22.530        48.499      -103.582        1.438        0.193        0.131        1.861     -491.287
   188   1365.000      108.024        42.627       -97.065        1.431        0.042        0.036        2.677     -491.664
   189   1365.000       29.031        48.479      -103.804        1.445        0.151        0.102        2.501     -491.664
   190   1365.000       17.296      -569.202       126.159        1.351        0.368        0.299        1.077     -491.664
   191   1366.000      121.174        42.717       -97.356        1.496        0.041        0.036        4.264     -492.042
   192   1366.000       29.972        48.607      -104.130        1.523        0.151        0.102        3.531     -492.042
   193   1366.000       11.465       -12.225       -33.527        1.492        0.407        0.411        0.733     -492.042
   194   1367.000      119.854        43.057       -97.826        1.003        0.031        0.029        7.854     -492.420
   195   1368.000      108.710        43.321       -98.298        0.862        0.032        0.030        7.087     -492.797
   196   1368.000       23.057       366.700      -349.121        0.881        0.142        0.103        1.135     -492.797
   197   1369.000       91.148        43.717       -98.912        0.883        0.042        0.039        5.619     -493.175
   198   1369.000       52.543       366.717      -349.124        0.912        0.062        0.047        1.276     -493.175
   199   1369.000       15.472       235.953      -156.568        0.888        0.223        0.193        0.663     -493.175
   200   1369.000       13.872        85.857      -194.542        0.899        0.229        0.201        0.793     -493.175
   201   1370.000       81.012       366.690      -349.282        0.989        0.044        0.033        1.653     -493.552
   202   1370.000       79.743        44.550       -99.840        0.954        0.055        0.052        4.352     -493.552
   203   1370.000       11.040       236.395      -156.784        0.965        0.320        0.297        0.800     -493.552
   204   1370.000       10.786       326.452      -256.250        0.964        0.352        0.291        0.954     -493.552
   205   1371.000       91.611       366.853      -349.515        0.922        0.037        0.028        1.529     -493.930
   206   1371.000       57.591        47.382      -102.775        0.940        0.052        0.042        0.755     -493.930
   207   1371.000       55.569        42.754       -98.216        0.943        0.052        0.039        0.723     -493.930
   208   1371.000       12.226       236.314      -156.624        0.912        0.266        0.226        0.683     -493.930
   209   1371.000       11.232       326.735      -256.140        0.918        0.283        0.237        0.660     -493.930
   210   1372.000       86.281       366.946      -349.816        0.813        0.036        0.026        1.401     -494.308
   211   1372.000       56.885        45.543      -100.960        0.795        0.062        0.054        2.124     -494.308
   212   1372.000       15.348       326.908      -256.556        0.812        0.185        0.151        0.606     -494.308
   213   1372.000       10.180       236.627      -157.116        0.808        0.283        0.235        0.594     -494.308
   214   1373.000       68.988       366.885      -349.924        0.663        0.036        0.027        1.096     -494.685
   215   1373.000       48.659        45.870      -101.377        0.651        0.056        0.049        1.564     -494.685
   216   1374.000       46.480       366.414      -349.862        0.532        0.042        0.032        0.978     -495.063
   217   1374.000       34.945        45.742      -101.414        0.524        0.063        0.055        1.304     -495.063
   218   1375.000       24.613       365.713      -349.965        0.364        0.058        0.043        0.873     -495.441
       magilla    MFPRT(31DEC13)     745               12-AUG-2015   13:10:40               Page    5
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   219   1375.000       20.950        47.055      -102.958        0.378        0.056        0.046        0.681     -495.441
   220   1375.000       17.859        42.552       -98.627        0.378        0.062        0.046        0.568     -495.441
   221   1376.000       16.790        44.173      -100.563        0.334        0.087        0.076        0.995     -495.818
   222   1376.000       10.253       364.261      -349.771        0.327        0.152        0.118        0.841     -495.818
   223   1377.000       12.063        43.109       -99.812        0.340        0.107        0.090        1.009     -496.196
   224   1379.000       13.693        59.580      -120.124        0.349        0.093        0.086        0.647     -496.951
   225   1380.000       27.343        59.658      -120.171        0.392        0.047        0.040        0.464     -497.329
   226   1381.000       49.778        59.581      -120.308        0.390        0.025        0.021        0.679     -497.707
   227   1382.000       86.120        59.465      -120.531        0.446        0.016        0.013        0.597     -498.084
   228   1383.000      139.155        59.337      -120.676        0.512        0.011        0.009        0.553     -498.462
   229   1384.000      200.665        59.262      -120.791        0.750        0.011        0.009        0.778     -498.840
   230   1385.000      261.020        59.195      -120.893        0.797        0.009        0.007        0.962     -499.217
   231   1385.000       10.896       128.403       -45.480        0.787        0.238        0.195        0.554     -499.217
   232   1385.000        9.541       156.664       -77.387        0.779        0.269        0.245        0.603     -499.217
   233   1386.000      311.574        59.196      -121.016        0.845        0.008        0.007        1.294     -499.595
   234   1386.000       10.035       180.928         5.056        0.825        0.294        0.242        0.703     -499.595
   235   1387.000      342.920        59.194      -121.150        0.987        0.009        0.007        1.407     -499.973
   236   1387.000       11.949       181.137         4.765        0.973        0.276        0.229        0.835     -499.973
   237   1388.000      355.976        59.246      -121.359        1.351        0.011        0.009        1.669     -500.350
   238   1388.000       12.368       180.120         5.509        1.299        0.425        0.326        1.165     -500.350
