       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255X LINE2 .ICL001. 1   *****
 
   297     96.000        0.142       553.857      -611.087        0.063        1.895        1.327        0.048     -520.369
   298     96.000        0.128       412.573      -612.157        0.063        2.106        1.475        0.045     -520.369
   299     96.000        0.124       403.248      -606.857        0.063        2.174        1.523        0.043     -520.369
   300     97.000        3.778        -8.552       -12.959        0.043        0.054        0.038        0.069     -520.822
   301     97.000        2.988       -12.512       -16.946        0.044        0.063        0.044        0.066     -520.822
   302     97.000        0.099      -274.658      -611.983        0.044        1.897        1.328        0.028     -520.822
   303     97.000        0.095      -473.697      -613.032        0.044        1.987        1.391        0.027     -520.822
   304     98.000        2.302        -8.255       -12.851        0.023        0.047        0.033        0.035     -521.275
   305     98.000        1.212       -12.555       -16.925        0.023        0.082        0.057        0.032     -521.275
   306     98.000        0.085        -2.916        -3.142        0.023        1.160        0.812        0.035     -521.275
   307     98.000        0.082      -607.328      -155.337        0.023        1.208        0.846        0.026     -521.275
   308     98.000        0.056       474.452      -609.679        0.023        1.923        1.347        0.018     -521.275
   309     98.000        0.054       474.285      -600.903        0.023        1.813        1.270        0.020     -521.275
   310     98.000        0.033      -596.276      -156.842        0.023        3.283        2.298        0.019     -521.275
   311     99.000        0.106       -19.582      -108.728        0.018        0.712        0.498        0.014     -521.727
   312     99.000        0.094      -135.115       614.015        0.018        0.808        0.565        0.016     -521.727
   313     99.000        0.090      -611.542      -225.604        0.017        0.919        0.644        0.021     -521.727
   314     99.000        0.043      -605.745      -234.049        0.018        1.775        1.243        0.020     -521.727
   315    100.000        1.057        -4.754        -4.860        0.014        0.062        0.044        0.031     -522.180
   316    100.000        0.269       -10.211       -10.427        0.014        0.225        0.158        0.037     -522.180
   317    101.000        2.049        -4.787        -4.405        0.017        0.035        0.025        0.030     -522.632
   318    101.000        0.053       210.409      -605.208        0.017        1.368        0.958        0.020     -522.632
   319    101.000        0.049      -117.230      -613.343        0.017        1.479        1.035        0.014     -522.632
   320    101.000        0.048      -331.133      -613.867        0.017        1.498        1.049        0.014     -522.632
   321    101.000        0.045       216.695      -612.377        0.017        1.602        1.122        0.014     -522.632
   322    101.000        0.044      -124.498      -602.325        0.017        1.644        1.151        0.014     -522.632
   323    101.000        0.040       220.418      -603.673        0.017        1.784        1.249        0.014     -522.632
   324    101.000        0.034       226.350      -612.984        0.017        2.147        1.503        0.015     -522.632
   325    102.000        3.297        -4.662        -4.239        0.024        0.031        0.022        0.055     -523.085
   326    102.000        0.105      -611.680      -442.016        0.024        0.969        0.678        0.023     -523.085
   327    102.000        0.092       611.368      -438.820        0.024        1.104        0.773        0.020     -523.085
   328    102.000        0.048       597.077      -436.312        0.023        2.322        1.626        0.021     -523.085
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page    7
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   329    103.000        4.582        -4.442        -4.008        0.030        0.028        0.020        0.094     -523.537
   330    103.000        0.601        10.689         6.475        0.030        0.234        0.164        0.046     -523.537
   331    103.000        0.428         2.119         0.115        0.030        0.301        0.211        0.080     -523.537
   332    103.000        0.111       207.302      -610.377        0.030        1.270        0.889        0.025     -523.537
   333    103.000        0.089        30.268      -612.473        0.030        1.448        1.014        0.021     -523.537
   334    103.000        0.076       214.156      -603.462        0.030        1.686        1.181        0.037     -523.537
   335    103.000        0.057        18.904      -608.537        0.030        2.460        1.723        0.024     -523.537
   336    104.000        0.222       205.224      -610.377        0.032        0.612        0.429        0.025     -523.990
   337    104.000        0.110       214.301      -606.621        0.032        1.233        0.863        0.029     -523.990
   338    105.000        0.284       205.127      -610.328        0.043        0.643        0.450        0.025     -524.442
   339    105.000        0.159       220.565      -603.303        0.043        1.151        0.806        0.044     -524.442
   340    105.000        0.114       213.146      -605.825        0.043        1.607        1.125        0.032     -524.442
   341    105.000        0.081       217.464      -612.571        0.043        2.254        1.578        0.033     -524.442
   342    106.000        0.173       528.329      -613.448        0.058        1.441        1.009        0.059     -524.895
   343    106.000        0.161       514.853      -610.317        0.058        1.549        1.084        0.051     -524.895
   344    106.000        0.158       433.450      -606.363        0.058        1.725        1.208        0.051     -524.895
   345    106.000        0.131       446.572      -609.736        0.058        1.900        1.330        0.041     -524.895
   346    106.000        0.053       440.032      -602.983        0.058        4.705        3.294        0.059     -524.895
   347    107.000       11.581         0.109        -0.243        0.081        0.030        0.021        0.097     -525.347
   348    107.000        3.711        -3.718        -2.725        0.081        0.094        0.066        0.101     -525.347
   349    107.000        1.050        10.214         6.526        0.081        0.332        0.233        0.091     -525.347
   350    107.000        0.470       -15.456        98.385        0.081        0.809        0.566        0.052     -525.347
   351    107.000        0.303        -6.778        94.209        0.081        1.152        0.807        0.081     -525.347
   352    107.000        0.220       496.187      -602.134        0.081        1.590        1.113        0.054     -525.347
   353    107.000        0.193       507.520      -605.759        0.081        1.809        1.267        0.059     -525.347
   354    107.000        0.182       517.705      -611.079        0.081        1.920        1.344        0.075     -525.347
   355    107.000        0.141       587.310      -612.955        0.081        2.482        1.738        0.017     -525.347
   356    107.000        0.122       576.740      -605.959        0.081        2.857        2.001        0.037     -525.347
   357    107.000        0.118       593.070      -610.229        0.081        2.960        2.072        0.043     -525.347
   358    107.000        0.102       583.928      -603.593        0.081        3.424        2.398        0.036     -525.347
   359    108.000       19.660        -0.380        -0.482        0.112        0.025        0.017        0.251     -525.800
   360    108.000        0.696      -612.088       -58.566        0.111        0.755        0.528        0.072     -525.800
   361    108.000        0.678       613.617       -58.169        0.111        0.775        0.543        0.089     -525.800
   362    108.000        0.590         6.434         3.646        0.112        0.818        0.573        0.151     -525.800
   363    108.000        0.372        12.909         8.483        0.112        1.295        0.907        0.106     -525.800
   364    108.000        0.225      -600.254       -57.792        0.112        2.147        1.503        0.066     -525.800
   365    108.000        0.221       601.809       -54.258        0.112        2.180        1.526        0.104     -525.800
   366    109.000       24.754        -0.215        -0.270        0.146        0.025        0.018        0.256     -526.252
   367    110.000       29.038        -0.103        -0.117        0.181        0.027        0.019        0.333     -526.705
   368    111.000       31.463        -0.036        -0.002        0.195        0.027        0.019        0.352     -527.157
   369    111.000        1.062       -19.696       257.781        0.193        0.859        0.601        0.165     -527.157
   370    111.000        0.291       -27.602       260.941        0.195        2.878        2.015        0.115     -527.157
   371    112.000       30.518        -0.002         0.042        0.189        0.027        0.019        0.288     -527.610
   372    112.000        1.184       185.553      -613.184        0.189        0.685        0.480        0.116     -527.610
   373    112.000        0.508       518.531      -607.502        0.187        1.740        1.218        0.148     -527.610
   374    112.000        0.504       507.093      -602.605        0.189        1.609        1.127        0.134     -527.610
   375    112.000        0.422       496.800      -600.249        0.189        1.920        1.344        0.157     -527.610
   376    112.000        0.222       506.305      -609.885        0.189        3.653        2.558        0.090     -527.610
   377    113.000       25.328        -0.011         0.029        0.161        0.027        0.019        0.241     -528.063
   378    114.000       16.858         0.034         0.035        0.117        0.030        0.021        0.159     -528.515
   379    115.000        7.971        -0.001        -0.013        0.052        0.028        0.020        0.095     -528.968
   380    115.000        0.141       523.409      -610.601        0.052        1.583        1.108        0.053     -528.968
   381    115.000        0.141       593.119      -613.694        0.052        1.585        1.110        0.034     -528.968
   382    115.000        0.114       583.817      -606.742        0.052        1.956        1.370        0.035     -528.968
   383    115.000        0.107       449.640      -612.593        0.052        2.283        1.598        0.038     -528.968
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page    8
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   384    115.000        0.097       444.443      -605.134        0.052        2.297        1.608        0.047     -528.968
   385    116.000        2.538        -0.026        -0.052        0.018        0.030        0.021        0.051     -529.420
   386    116.000        0.176      -175.705       612.234        0.018        0.428        0.300        0.016     -529.420
   387    117.000        0.562         0.078        -0.161        0.013        0.109        0.076        0.016     -529.873
   388    117.000        0.129        -6.714        -4.620        0.013        0.436        0.305        0.017     -529.873
   389    117.000        0.066      -305.154      -610.255        0.013        0.853        0.598        0.014     -529.873
   390    118.000        0.042       595.182      -534.037        0.013        1.342        0.939        0.014     -530.325
   391    118.000        0.032       586.837      -530.234        0.013        1.752        1.226        0.014     -530.325
   392    118.000        0.027        18.998      -487.988        0.013        2.096        1.468        0.017     -530.325
   393    119.000        0.062      -610.337       396.633        0.014        0.997        0.698        0.019     -530.778
   394    119.000        0.035       217.280      -612.134        0.014        1.762        1.234        0.017     -530.778
   395    120.000        0.135         0.313        -0.573        0.014        0.453        0.317        0.014     -531.230
   396    120.000        0.040       556.692      -609.811        0.014        1.529        1.070        0.015     -531.230
   397    121.000        0.054       476.088      -612.737        0.014        1.127        0.789        0.017     -531.683
   398    121.000        0.051       612.406      -608.351        0.014        1.191        0.834        0.013     -531.683
   399    121.000        0.044       605.200      -600.605        0.014        1.379        0.966        0.012     -531.683
   400    121.000        0.039       597.302      -605.742        0.014        1.569        1.099        0.013     -531.683
   401    121.000        0.030        50.332      -614.257        0.014        2.032        1.423        0.012     -531.683
   402    122.000        0.054       603.008      -555.219        0.013        1.006        0.704        0.016     -532.135
   403    122.000        0.038       540.432      -604.956        0.013        1.448        1.014        0.016     -532.135
   404    123.000        0.057       443.490      -613.315        0.014        1.086        0.760        0.019     -532.588
   405    123.000        0.038      -168.581      -611.442        0.014        1.649        1.154        0.015     -532.588
   406    123.000        0.017       115.586      -607.136        0.014        3.606        2.525        0.018     -532.588
   407    124.000        0.038      -428.460      -601.857        0.013        1.513        1.059        0.016     -533.040
   408    124.000        0.035      -439.692      -605.146        0.013        1.625        1.138        0.016     -533.040
   409    125.000        0.069      -453.892      -612.499        0.013        0.824        0.577        0.017     -533.493
   410    125.000        0.022      -223.102      -610.738        0.013        2.575        1.803        0.016     -533.493
   411    125.000        0.014        54.747      -611.993        0.013        3.960        2.773        0.016     -533.493
   412    126.000        0.061       -40.513      -610.410        0.013        0.899        0.629        0.013     -533.945
   413    126.000        0.044       -52.204      -614.137        0.013        1.259        0.881        0.013     -533.945
   414    127.000        0.033       476.989      -611.211        0.013        1.628        1.140        0.017     -534.398
   415    128.000        0.031       146.134      -605.117        0.013        1.807        1.265        0.017     -534.851
   416    129.000        0.051       -27.849      -610.972        0.014        1.151        0.806        0.010     -535.303
   417    129.000        0.045       -28.173      -602.379        0.014        1.320        0.924        0.011     -535.303
   418    129.000        0.035       -38.326      -603.963        0.014        1.706        1.194        0.018     -535.303
   419    130.000        0.031        95.512      -610.157        0.013        1.769        1.239        0.012     -535.756
   420    130.000        0.026       604.363      -577.586        0.013        2.086        1.461        0.017     -535.756
   421    130.000        0.020       540.927      -611.090        0.013        2.823        1.977        0.015     -535.756
   422    131.000        0.049       599.965      -592.895        0.014        1.192        0.835        0.014     -536.208
   423    131.000        0.037       613.267      -597.287        0.014        1.605        1.124        0.018     -536.208
   424    131.000        0.035       -84.247      -613.634        0.014        1.680        1.176        0.015     -536.208
   425    132.000        0.156      -612.566      -611.338        0.014        0.393        0.275        0.017     -536.661
   426    132.000        0.058      -298.418      -271.350        0.014        1.058        0.741        0.016     -536.661
   427    132.000        0.047        57.848      -614.090        0.014        1.308        0.916        0.014     -536.661
   428    133.000        0.086       613.532       518.406        0.013        0.635        0.445        0.022     -537.113
   429    134.000        0.065       527.836      -606.200        0.014        0.896        0.627        0.016     -537.566
   430    134.000        0.027      -343.503      -598.297        0.014        2.124        1.487        0.013     -537.566
   431    135.000        0.041      -291.757      -610.717        0.013        1.370        0.959        0.013     -538.018
   432    136.000        0.045       436.722      -612.193        0.014        1.333        0.934        0.015     -538.471
   433    136.000        0.033       422.326      -612.730        0.014        1.821        1.275        0.014     -538.471
   434    138.000        0.051       420.670      -591.352        0.014        1.175        0.822        0.017     -539.376
   435    138.000        0.040      -494.453      -600.392        0.014        1.496        1.048        0.018     -539.376
   436    138.000        0.038       431.442      -595.460        0.014        1.566        1.096        0.013     -539.376
   437    138.000        0.036      -508.804      -599.122        0.014        1.681        1.177        0.016     -539.376
   438    138.000        0.033       433.474      -590.162        0.014        1.818        1.273        0.013     -539.376
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page    9
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   439    140.000        0.088      -611.126      -612.716        0.014        0.697        0.488        0.015     -540.281
   440    140.000        0.026      -600.756      -610.309        0.014        2.368        1.658        0.015     -540.281
   441    141.000        0.031       263.095      -586.998        0.013        1.750        1.226        0.013     -540.734
   442    142.000        0.041      -506.063      -614.177        0.012        1.274        0.892        0.012     -541.186
   443    143.000        0.063      -475.629      -606.673        0.014        0.915        0.641        0.013     -541.639
   444    143.000        0.023      -462.261      -610.379        0.014        2.492        1.745        0.016     -541.639
   445    144.000        0.041       133.587      -612.089        0.013        1.361        0.953        0.014     -542.091
   446    146.000        0.038       564.072      -611.612        0.012        1.429        1.000        0.015     -542.996
   447    146.000        0.035       -87.693      -438.129        0.012        1.517        1.062        0.012     -542.996
   448    146.000        0.033       590.525      -613.610        0.012        1.627        1.139        0.014     -542.996
   449    146.000        0.032       613.971      -462.670        0.012        1.651        1.156        0.015     -542.996
   450    146.000        0.022       574.409      -607.928        0.012        2.696        1.888        0.014     -542.996
   451    147.000        0.071       384.942      -613.870        0.014        0.846        0.593        0.010     -543.449
   452    147.000        0.056      -584.731      -610.191        0.014        1.072        0.751        0.017     -543.449
   453    147.000        0.050      -571.700      -610.924        0.014        1.212        0.849        0.015     -543.449
   454    147.000        0.039      -271.457      -611.406        0.014        1.549        1.084        0.017     -543.449
   455    147.000        0.039      -578.976      -602.792        0.014        1.567        1.097        0.013     -543.449
   456    148.000        0.041        20.212      -611.078        0.013        1.420        0.994        0.015     -543.901
   457    149.000        0.044       527.285      -611.383        0.013        1.298        0.909        0.016     -544.354
   458    149.000        0.039       343.518      -604.044        0.013        1.468        1.028        0.015     -544.354
   459    149.000        0.026       536.872      -606.838        0.013        2.171        1.520        0.015     -544.354
   460    149.000        0.025       356.403      -606.101        0.013        2.445        1.712        0.017     -544.354
   461    151.000        0.036       557.953      -604.981        0.013        1.547        1.083        0.016     -545.259
   462    151.000        0.034       609.454      -600.336        0.013        1.657        1.160        0.019     -545.259
   463    152.000        0.039       573.093      -613.915        0.013        1.442        1.010        0.014     -545.711
   464    153.000        0.041       342.477      -607.564        0.013        1.369        0.958        0.016     -546.164
   465    153.000        0.027       329.483      -609.649        0.013        2.134        1.494        0.014     -546.164
   466    154.000        0.060       551.441      -606.435        0.013        0.936        0.655        0.015     -546.616
   467    154.000        0.060      -217.289      -611.685        0.013        0.946        0.662        0.016     -546.616
   468    154.000        0.029      -410.691      -608.640        0.013        1.939        1.358        0.012     -546.616
   469    154.000        0.015       337.125      -590.274        0.013        3.807        2.665        0.017     -546.616
   470    156.000        0.046      -109.572      -613.640        0.012        1.152        0.807        0.014     -547.522
   471    156.000        0.035      -363.328      -610.297        0.012        1.504        1.053        0.015     -547.522
   472    157.000        0.053       580.502      -613.289        0.013        1.087        0.761        0.011     -547.974
   473    157.000        0.044       569.675      -609.541        0.013        1.299        0.909        0.014     -547.974
   474    157.000        0.043       433.248      -613.015        0.013        1.338        0.937        0.011     -547.974
   475    157.000        0.025       198.123      -603.649        0.013        2.259        1.582        0.018     -547.974
   476    158.000        0.018       267.228      -571.437        0.013        2.990        2.094        0.015     -548.427
   477    161.000        0.032      -118.522      -594.055        0.013        1.743        1.220        0.016     -549.784
   478    162.000        0.044       252.908      -331.041        0.012        1.123        0.786        0.013     -550.237
   479    163.000        0.045       438.475      -612.208        0.013        1.221        0.855        0.010     -550.689
   480    163.000        0.023       608.763      -599.959        0.013        2.437        1.706        0.015     -550.689
   481    163.000        0.019      -235.829      -606.408        0.013        2.924        2.047        0.015     -550.689
   482    164.000        0.089      -481.875      -611.065        0.013        0.619        0.433        0.014     -551.142
   483    164.000        0.023       -78.732      -605.192        0.013        2.451        1.716        0.016     -551.142
   484    166.000        0.040      -556.593      -614.097        0.013        1.392        0.975        0.016     -552.047
   485    166.000        0.033      -565.857      -612.161        0.013        1.706        1.194        0.010     -552.047
   486    167.000        0.047      -453.113      -610.086        0.012        1.134        0.794        0.012     -552.499
   487    167.000        0.038      -424.037      -613.879        0.012        1.389        0.973        0.012     -552.499
   488    167.000        0.035       151.328      -609.590        0.012        1.622        1.135        0.017     -552.499
   489    167.000        0.032       138.200      -614.148        0.012        1.664        1.165        0.016     -552.499
   490    168.000        0.040      -611.958      -567.477        0.013        1.342        0.939        0.011     -552.952
   491    168.000        0.028      -536.219      -610.374        0.013        1.942        1.360        0.013     -552.952
   492    168.000        0.020      -528.021      -606.594        0.013        2.705        1.894        0.014     -552.952
   493    169.000        0.068       609.094       380.797        0.014        0.866        0.606        0.020     -553.404
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page   10
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   494    169.000        0.055      -272.310      -612.340        0.014        1.071        0.750        0.015     -553.404
   495    169.000        0.026       595.796       384.144        0.014        2.486        1.740        0.015     -553.404
   496    170.000        0.100      -612.241      -179.414        0.013        0.576        0.403        0.020     -553.857
   497    170.000        0.059      -610.102      -592.665        0.013        0.973        0.682        0.014     -553.857
   498    170.000        0.055       612.814      -598.620        0.013        1.043        0.730        0.021     -553.857
   499    170.000        0.044      -607.572      -601.988        0.013        1.320        0.924        0.015     -553.857
   500    170.000        0.043       -36.898      -614.178        0.013        1.358        0.951        0.014     -553.857
   501    170.000        0.034      -597.466      -598.711        0.013        1.677        1.174        0.013     -553.857
   502    171.000        0.055      -433.424      -614.233        0.012        0.951        0.666        0.011     -554.310
   503    171.000        0.044        44.943      -607.695        0.012        1.200        0.840        0.014     -554.310
   504    172.000        0.031       370.579      -607.218        0.013        1.783        1.249        0.014     -554.762
   505    172.000        0.028      -355.909      -605.889        0.013        2.001        1.401        0.014     -554.762
   506    172.000        0.019       359.815      -600.502        0.013        2.989        2.092        0.015     -554.762
   507    174.000        0.070      -610.631      -565.273        0.014        0.828        0.580        0.023     -555.667
   508    174.000        0.041       230.265      -607.035        0.014        1.412        0.988        0.018     -555.667
   509    174.000        0.022       220.279      -608.197        0.014        2.658        1.861        0.020     -555.667
   510    175.000        0.040       -36.249      -448.765        0.012        1.286        0.901        0.010     -556.120
   511    175.000        0.034       598.275      -421.532        0.012        1.536        1.075        0.014     -556.120
   512    175.000        0.028      -119.016      -468.834        0.012        1.872        1.311        0.013     -556.120
   513    176.000        0.033       609.588      -571.312        0.013        1.638        1.147        0.013     -556.572
   514    176.000        0.025        45.967      -610.909        0.013        2.169        1.519        0.014     -556.572
   515    176.000        0.023       191.138      -599.652        0.013        2.384        1.669        0.019     -556.572
   516    177.000        0.022      -190.161      -610.093        0.013        2.528        1.770        0.019     -557.025
   517    180.000        0.042       610.964      -613.358        0.012        1.267        0.887        0.013     -558.382
   518    180.000        0.031       599.217      -607.058        0.012        1.744        1.221        0.014     -558.382
   519    181.000        0.036       459.579      -602.183        0.012        1.439        1.008        0.015     -558.835
   520    182.000        0.063       174.648      -613.446        0.014        0.936        0.656        0.014     -559.287
   521    182.000        0.031       162.562      -608.533        0.014        1.909        1.337        0.017     -559.287
   522    183.000        0.031      -594.421      -603.611        0.013        1.759        1.231        0.018     -559.740
   523    183.000        0.030       513.190      -613.823        0.013        1.772        1.241        0.012     -559.740
   524    183.000        0.025      -605.238      -602.824        0.013        2.175        1.523        0.020     -559.740
   525    183.000        0.021      -176.995      -609.471        0.013        2.561        1.793        0.016     -559.740
   526    184.000        0.018       309.967      -598.224        0.013        3.195        2.237        0.017     -560.192
   527    186.000        0.034       545.546      -607.629        0.012        1.478        1.035        0.015     -561.098
   528    186.000        0.023       558.570      -534.298        0.012        2.170        1.519        0.014     -561.098
   529    187.000        0.049         2.746      -611.344        0.013        1.122        0.786        0.012     -561.550
   530    187.000        0.021      -441.206      -606.503        0.013        2.652        1.857        0.019     -561.550
   531    188.000        0.056       123.517      -614.148        0.013        1.006        0.705        0.014     -562.003
   532    188.000        0.049      -231.182      -613.560        0.013        1.134        0.794        0.012     -562.003
   533    188.000        0.036      -466.091      -610.577        0.013        1.553        1.087        0.016     -562.003
   534    188.000        0.034      -475.798      -602.929        0.013        1.632        1.142        0.017     -562.003
   535    188.000        0.028       132.365      -611.713        0.013        2.028        1.420        0.016     -562.003
   536    189.000        0.040      -337.598      -610.839        0.013        1.431        1.002        0.014     -562.455
   537    189.000        0.039       579.972      -605.222        0.013        1.470        1.029        0.014     -562.455
   538    189.000        0.037      -486.224      -611.714        0.013        1.548        1.084        0.015     -562.455
   539    190.000        0.048       343.526      -611.870        0.013        1.175        0.823        0.014     -562.908
   540    190.000        0.031       341.917      -602.492        0.013        1.782        1.248        0.013     -562.908
   541    191.000        0.087       127.084      -493.778        0.013        0.657        0.460        0.011     -563.360
   542    192.000        0.240       127.927      -493.594        0.014        0.259        0.181        0.013     -563.813
   543    192.000        0.020       454.146      -595.144        0.014        3.133        2.194        0.016     -563.813
   544    193.000        0.441       128.325      -493.746        0.015        0.144        0.101        0.018     -564.265
   545    193.000        0.068       561.628      -612.770        0.015        0.940        0.658        0.015     -564.265
   546    193.000        0.035      -400.900      -605.777        0.015        1.803        1.262        0.020     -564.265
   547    193.000        0.029      -389.501      -610.523        0.015        2.206        1.544        0.014     -564.265
   548    194.000        0.787       127.774      -493.739        0.014        0.078        0.055        0.023     -564.718
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page   11
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   549    194.000        0.116       425.850      -611.362        0.014        0.531        0.372        0.016     -564.718
   550    194.000        0.103        -4.214      -375.863        0.014        0.601        0.421        0.014     -564.718
   551    194.000        0.064      -200.199      -611.343        0.014        0.966        0.676        0.015     -564.718
   552    195.000        1.286       127.652      -493.395        0.019        0.062        0.043        0.034     -565.170
   553    195.000        0.163        -4.626      -375.038        0.019        0.489        0.343        0.019     -565.170
   554    195.000        0.071       428.937      -610.843        0.019        1.127        0.789        0.014     -565.170
   555    195.000        0.069       419.281      -609.087        0.019        1.152        0.806        0.017     -565.170
   556    196.000        1.806       127.550      -493.311        0.016        0.039        0.027        0.033     -565.623
   557    196.000        0.060       436.210      -613.034        0.016        1.167        0.817        0.015     -565.623
   558    196.000        0.054       425.173      -607.729        0.016        1.294        0.906        0.017     -565.623
   559    196.000        0.042       564.137      -609.518        0.016        1.674        1.172        0.018     -565.623
   560    196.000        0.036       578.329      -613.151        0.016        1.920        1.344        0.020     -565.623
   561    197.000        2.268       127.291      -493.256        0.020        0.038        0.026        0.059     -566.075
   562    197.000        0.099       432.027      -612.078        0.020        0.863        0.604        0.018     -566.075
   563    197.000        0.098      -612.589       357.049        0.020        0.875        0.613        0.015     -566.075
   564    197.000        0.091       190.352       -53.588        0.020        0.946        0.662        0.015     -566.075
   565    197.000        0.089       613.477      -481.765        0.020        1.050        0.735        0.018     -566.075
   566    197.000        0.071      -161.440       450.915        0.020        1.319        0.924        0.021     -566.075
   567    197.000        0.046       601.630      -476.063        0.020        1.870        1.309        0.018     -566.075
   568    197.000        0.034      -169.052       446.726        0.020        2.496        1.748        0.019     -566.075
   569    198.000        2.707       126.864      -493.002        0.022        0.035        0.025        0.045     -566.528
   570    198.000        0.143      -612.173      -291.267        0.022        0.668        0.468        0.015     -566.528
   571    198.000        0.134       126.403      -499.802        0.022        0.711        0.498        0.043     -566.528
   572    198.000        0.107       610.909      -289.012        0.022        0.890        0.623        0.021     -566.528
   573    198.000        0.104       420.431      -608.938        0.022        0.993        0.696        0.017     -566.528
   574    198.000        0.098       565.651      -379.371        0.022        0.972        0.681        0.020     -566.528
   575    198.000        0.096       572.647      -383.093        0.022        0.988        0.692        0.023     -566.528
   576    198.000        0.089      -226.523      -430.410        0.022        1.162        0.814        0.021     -566.528
   577    198.000        0.066      -215.999      -435.200        0.022        1.450        1.015        0.026     -566.528
   578    198.000        0.046       415.124      -601.627        0.022        2.073        1.451        0.019     -566.528
   579    199.000        2.732       126.570      -492.791        0.022        0.035        0.024        0.050     -566.980
   580    199.000        0.103       118.076      -495.785        0.022        0.929        0.651        0.033     -566.980
   581    199.000        0.083       131.333      -499.764        0.022        1.145        0.802        0.044     -566.980
   582    200.000        2.584       126.830      -492.752        0.021        0.035        0.025        0.052     -567.433
   583    200.000        0.150       119.622      -203.835        0.021        0.605        0.423        0.019     -567.433
   584    200.000        0.108       119.064      -496.617        0.021        0.835        0.585        0.036     -567.433
   585    200.000        0.108       130.999      -499.866        0.021        0.841        0.589        0.050     -567.433
   586    200.000        0.099       426.492      -611.847        0.021        0.996        0.697        0.021     -567.433
   587    200.000        0.099       220.414       197.698        0.021        0.916        0.642        0.022     -567.433
   588    200.000        0.072       212.142       199.363        0.021        1.260        0.882        0.019     -567.433
   589    200.000        0.067       418.743      -606.440        0.021        1.347        0.943        0.018     -567.433
   590    201.000        2.111       127.316      -492.405        0.020        0.041        0.029        0.077     -567.886
   591    201.000        0.138       119.517      -494.837        0.020        0.624        0.437        0.039     -567.886
   592    201.000        0.104      -612.737      -252.569        0.020        0.828        0.580        0.024     -567.886
   593    201.000        0.070       128.786      -500.488        0.020        1.228        0.860        0.079     -567.886
   594    201.000        0.061       449.832       607.901        0.020        1.406        0.985        0.023     -567.886
   595    201.000        0.059       458.241       606.523        0.020        1.590        1.113        0.020     -567.886
   596    202.000        0.106       122.422      -364.352        0.015        0.628        0.440        0.015     -568.338
   597    202.000        0.105       226.316       197.831        0.015        0.635        0.444        0.015     -568.338
   598    203.000        0.088       111.339      -299.236        0.016        0.780        0.546        0.014     -568.791
   599    203.000        0.047       611.300      -608.156        0.016        1.471        1.030        0.016     -568.791
   600    204.000        0.975       131.576      -491.245        0.015        0.072        0.051        0.026     -569.243
   601    204.000        0.252       126.414      -493.389        0.015        0.257        0.180        0.025     -569.243
   602    205.000        0.833       131.892      -490.552        0.014        0.080        0.056        0.026     -569.696
   603    205.000        0.199       125.873      -493.560        0.014        0.308        0.215        0.025     -569.696
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page   12
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   604    205.000        0.071       444.737      -613.802        0.014        0.865        0.605        0.019     -569.696
   605    205.000        0.039       433.986      -609.387        0.014        1.577        1.104        0.018     -569.696
   606    205.000        0.038        73.612      -612.293        0.014        1.636        1.146        0.012     -569.696
   607    206.000        0.668       132.003      -490.687        0.015        0.105        0.074        0.018     -570.148
   608    206.000        0.147       124.654      -492.716        0.015        0.440        0.308        0.016     -570.148
   609    206.000        0.061      -613.102      -551.493        0.015        1.060        0.742        0.015     -570.148
   610    207.000        0.059      -585.289      -612.736        0.014        0.991        0.694        0.012     -570.601
   611    208.000        0.020       490.216      -611.396        0.013        2.843        1.990        0.016     -571.053
